"id","car_id","text_id","abschnitt","sort_in_car","page_id","wortlaut","wortlaut_tei_xml","wortlaut_searchstring","is_target","is_source","insecurity","position_on_page","insecure_page","lost","is_fragment","non_habes","belegstelle_text","alternative_page","missing_comment","annotat"
"BEL_s_TR_A_0001_213v_$1","TR_A_0001","TX_A0001_000091","","105","22_90_Ps90Quihabitatinaduitorioaltissimi_435_Bl213v","<sig>Buchstabe B</sig> . <ul>Scuto c(ir)cundabit te v(iris) e(ius).</ul> | . h(ic) ps(almista) 4(or) tentat(i)onu(m) tangit g(e)n(er)a vt declarat jacob(us) de uo-|ragine #.s(upe)r om(n)e(m) m(a)th(e)i .4. d(ominice) p(rime) (quadragesime) <unl>xxx</unl> i(n) de#.s(er)tum . | #.s(er)mo(n)e 3(o) a k(arta) .96. <sig>Buchstabe J</sig> dicens q(uod) vna e(st) occulta . q(ue) no(tatur) cu(m) di(citur) | n(on) timeb(is) a timore noct(ur)no . 2(a) leu(is) (et) ap(er)ta jbi . A #.sagitta | volante in die (etc) . 3(a) g(ra)u(is) (et) occulta . cu(m) #.subdi(citur) (et) nego(tio) | p(er)ambulante in tenebr(is). 4(a) g(ra)u(is) (et) ap(er)ta .jbi. ab inc(ur)-|#.su (et) demonio m(er)idiano <finis 2> vide deductio(nem) ibid(em) <finis 2>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0113_000001</id><refsDecl><biblStruct><monogr><title>Jacobus de Voragine: Sermones</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""letter"" desc=""B""><w>B</w></symbol><w> . </w><underline><w>Scuto c(ir)cundabit te v(iris) e(ius).</w></underline><w> | . h(ic) ps(almista) 4(or) tentat(i)onu(m) tangit g(e)n(er)a vt declarat jacob(us) de uo-|ragine ſ(upe)r om(n)e(m) m(a)th(e)i .4. d(ominice) p(rime) (quadragesime) </w><gap reason=""illegible"" pattern="":::"" customTag=""unl""><w>xxx</w></gap><w> i(n) deſ(er)tum . | ſ(er)mo(n)e 3(o) a k(arta) .96. </w><symbol type=""letter"" desc=""J""><w>J</w></symbol><w> dicens q(uod) vna e(st) occulta . q(ue) no(tatur) cu(m) di(citur) | n(on) timeb(is) a timore noct(ur)no . 2(a) leu(is) (et) ap(er)ta jbi . A ſagitta | volante in die (etc) . 3(a) g(ra)u(is) (et) occulta . cu(m) ſubdi(citur) (et) nego(tio) | p(er)ambulante in tenebr(is). 4(a) g(ra)u(is) (et) ap(er)ta .jbi. ab inc(ur)-|ſu (et) demonio m(er)idiano </w><finis-full/><w> vide deductio(nem) ibid(em) </w><finis-full/></p></body></text></TEI>","Buchstabe B . Scuto circundabit te viris eius. . hic psalmista 4or tentationum tangit genera vt declarat jacobus de uo-ragine ſuper omnem mathei .4. dominice prime quadragesime xxx in deſertum . ſermone 3o a karta .96. Buchstabe J dicens quod vna est occulta . que notatur cum dicitur non timebis a timore nocturno . 2a leuis et aperta jbi . A ſagitta volante in die etc . 3a grauis et occulta . cum ſubdicitur et negotio perambulante in tenebris. 4a grauis et aperta .jbi. ab incur-ſu et demonio meridiano vide deductionem ibidem","0","1","0","","0","0","0","0","213v","","","AN_0001_000105"
"BEL_s_TR_A_0001_213v_$0","TR_A_0001","TX_A0001_000091","","106","22_90_Ps90Quihabitatinaduitorioaltissimi_435_Bl213v",". A <add><sig>Dreieck aus Punkten</sig></add> nego(tio) p(er)ambulante in tenebr(is) / ab inc(ur)#.su (et) demonio | m(er)idiano . jbi in heb(re)o h(ab)e(tur) a deber (et) q(ue)rebar .q(ue) #.s(un)t no(m)i(n)a | demo(num) p(rima) p(re)mi#.s#.sa e(st) p(ec)ca(ti)s tentandi . in nocte / 2(o) in m(er)i-|die . vt dicit Rabi <ul>Salamon</ul> in glo(sa) heb(re)ica . vide in ta-|bula theo(logie) vbi dÿa(bolus) a k(arta) 162. <ul><sig>Buchstabe C</sig></ul>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000003</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>. A </w><add><symbol type=""Dreieck aus Punkten""/></add><w> nego(tio) p(er)ambulante in tenebr(is) / ab inc(ur)ſu (et) demonio | m(er)idiano . jbi in heb(re)o h(ab)e(tur) a deber (et) q(ue)rebar .q(ue) ſ(un)t no(m)i(n)a | demo(num) p(rima) p(re)miſſa e(st) p(ec)ca(ti)s tentandi . in nocte / 2(o) in m(er)i-|die . vt dicit Rabi </w><underline><w>Salamon</w></underline><w> in glo(sa) heb(re)ica . vide in ta-|bula theo(logie) vbi dÿa(bolus) a k(arta) 162. </w><underline><symbol type=""letter"" desc=""C""><w>C</w></symbol></underline></p></body></text></TEI>",". A Dreieck aus Punkten negotio perambulante in tenebris / ab incurſu et demonio meridiano . jbi in hebreo habetur a deber et querebar .que ſunt nomina demonum prima premiſſa est peccatis tentandi . in nocte / 2o in meri-die . vt dicit Rabi Salamon in glosa hebreica . vide in ta-bula theologie vbi dÿabolus a karta 162. Buchstabe C","0","1","0","","0","0","0","0","213v","","","AN_0001_000106"
"BEL_s_TR_A_0001_214v_$1","TR_A_0001","TX_A0001_000091","","107","22_90_Ps90Quihabitatinaduitorioaltissimi_437_Bl214v",". h(oc) n(on) jnt(elligitur) de <ul>chri#.sto</ul> capite: #.s(ed) de q(uestionibus) ju|#.sto vt #.sit #.sen#.s(us) (secundum) <ul>glo(sam)</ul> q(uod) an(gelis) #.suis | admini#.st(ra)torijs #.sp(er)ib(us) <ul>de(us)</ul> mandauit | de te ju#.sto viro q(ui)cun(que) #.sis. vt cu#.stodia(n)t | te in manib(us) #.su(is) (id est) auxilijs #.su(is) #.sub#.stol-|lant te (et) ita cu#.stodiant te ne offendas | pedem (id est) m(en)te(m) vel affectu(m) m(en)t(is) ad lapide(m) | (id est) aliquod offendic<zw>(u)l(um)</zw> p(e)c(ca)ti <alinea/> h(ic) <ul>jordan(is)</ul> | #.s(upe)r m(at)th(e)i 4(e) d(ominice) jnuo(ca)uit doct(us) e#.st <ul>je#.s(us)</ul> #.ser|mone .147. / <sig>Buchstabe J</sig> /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0107_000013</id><refsDecl><biblStruct><monogr><title>Jordanus de Quedlinburgo: Sermones de sanctis</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>. h(oc) n(on) jnt(elligitur) de </w><underline><w>chriſto</w></underline><w> capite: ſ(ed) de q(uestionibus) ju|ſto vt ſit ſenſ(us) (secundum) </w><underline><w>glo(sam)</w></underline><w> q(uod) an(gelis) ſuis | adminiſt(ra)torijs ſp(er)ib(us) </w><underline><w>de(us)</w></underline><w> mandauit | de te juſto viro q(ui)cun(que) ſis. vt cuſtodia(n)t | te in manib(us) ſu(is) (id est) auxilijs ſu(is) ſubſtol-|lant te (et) ita cuſtodiant te ne offendas | pedem (id est) m(en)te(m) vel affectu(m) m(en)t(is) ad lapide(m) | (id est) aliquod offendic</w><zw><w>(u)l(um)</w></zw><w> p(e)c(ca)ti </w><lb break=""no"" customTag=""alinea""/><w> h(ic) </w><underline><w>jordan(is)</w></underline><w> | ſ(upe)r m(at)th(e)i 4(e) d(ominice) jnuo(ca)uit doct(us) eſt </w><underline><w>jeſ(us)</w></underline><w> ſer|mone .147. / </w><symbol type=""letter"" desc=""J""><w>J</w></symbol><w> /</w></p></body></text></TEI>",". hoc non jntelligitur de chriſto capite: ſed de questionibus juſto vt ſit ſenſus secundum glosam quod angelis ſuis adminiſtratorijs ſperibus deus mandauit de te juſto viro quicunque ſis. vt cuſtodiant te in manibus ſuis id est auxilijs ſuis ſubſtol-lant te et ita cuſtodiant te ne offendas pedem id est mentem vel affectum mentis ad lapidem id est aliquod offendiculum peccati hic jordanis ſuper matthei 4e dominice jnuocauit doctus eſt jeſus ſermone .147. / Buchstabe J /","0","1","0","","0","0","0","0","214v","","","AN_0001_000107"
"BEL_s_TR_A_0001_214v_$0","TR_A_0001","TX_A0001_000091","","108","22_90_Ps90Quihabitatinaduitorioaltissimi_437_Bl214v","Et jn tabula theologie . | d(c)ct(i)o(n)e <ul>angel(us)</ul> a k(arta) .33. <sig>Buchstabe S</sig>.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000001</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et jn tabula theologie . | d(c)ct(i)o(n)e </w><underline><w>angel(us)</w></underline><w> a k(arta) .33. </w><symbol type=""letter"" desc=""S""><w>S</w></symbol><w>.</w></p></body></text></TEI>","Et jn tabula theologie . dcctione angelus a karta .33. Buchstabe S.","0","1","0","","0","0","0","0","214v","","","AN_0001_000108"
"BEL_s_TR_A_0001_222v_$0","TR_A_0001","TX_A0001_000094","","112","22_94_Ps94Ueniteexultemusdomino_453_Bl222v","Expo#.sit(i)o(nem) h(uius) ps(almi) <undel>a joh(ann)e cri#.so#.stomo q(ui) | intitula(tur) joh(anne)s ep(is)c(opus)</undel> i(n) l(e)ct(i)o(n)ib(us) 4(e) d(ominice) po#.st | (octavas) epiph(an)ie lib(ro) ho(rarum) canonicalium arc(us) | mod(us) ru#.s#.so a k(arta) <zw>68</zw> #.s(uper) <del>ome(liam) m(at)th(e)i xi | (et) luce .10. Confiteor t.c. p(ate)r . q(uia) ab#.scondi#.sti</del> | Ep(isto)la(m) pauli ad heb(re)os <finis 1>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0079_000002</id><refsDecl><biblStruct><monogr><title>Horae canonicae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Expoſit(i)o(nem) h(uius) ps(almi) </w><del undo=""true"" customTag=""undel""><w>a joh(ann)e criſoſtomo q(ui) | intitula(tur) joh(anne)s ep(is)c(opus)</w></del><w> i(n) l(e)ct(i)o(n)ib(us) 4(e) d(ominice) poſt | (octavas) epiph(an)ie lib(ro) ho(rarum) canonicalium arc(us) | mod(us) ruſſo a k(arta) </w><zw><w>68</w></zw><w> ſ(uper) </w><del><w>ome(liam) m(at)th(e)i xi | (et) luce .10. Confiteor t.c. p(ate)r . q(uia) abſcondiſti</w></del><w> | Ep(isto)la(m) pauli ad heb(re)os </w><finis/></p></body></text></TEI>","Expoſitionem huius psalmi a johanne criſoſtomo qui intitulatur johannes episcopus in lectionibus 4e dominice poſt octavas epiphanie libro horarum canonicalium arcus modus ruſſo a karta 68 ſuper omeliam matthei xi et luce .10. Confiteor t.c. pater . quia abſcondiſti Epistolam pauli ad hebreos","0","1","0","","0","0","0","0","222v","","","AN_0001_000112"
"BEL_s_TR_A_0001_267v_$0","TR_A_0001","TX_A0001_000110","","127","22_109_Ps109Dixitdominusdominomeo_543_Bl267v","q(ua)re dicat (secundum) o(rdinem) melchi#.sedech (et) n(on) (secundum) | o(rdinem) aaron vide in 16(o) li(bro) au(gustini) de ci(vitate) | dei c(apitulo) 22.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0082_000006</id><refsDecl><biblStruct><monogr><title>Augustinus: De civitate Dei</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>q(ua)re dicat (secundum) o(rdinem) melchiſedech (et) n(on) (secundum) | o(rdinem) aaron vide in 16(o) li(bro) au(gustini) de ci(vitate) | dei c(apitulo) 22.</w></p></body></text></TEI>","quare dicat secundum ordinem melchiſedech et non secundum ordinem aaron vide in 16o libro augustini de civitate dei capitulo 22.","0","1","0","","0","0","0","0","267v","","","AN_0001_000127"
"BEL_s_TR_A_0001_293r_$0","TR_A_0001","TX_A0001_000119","","136","22_118_Ps118Beatiinmaculatiinvia_594_Bl293r","vide alb(er)tu(m) i(n) t(ra)c(tatu) d(e) vi(ri)b(us) a(n)i(m)e exponit illud | de (christ)o q(ui) recte di(citur) fin(is) om(nis) (con)#.su(mp)t(i)o(nis) . q(uonia)m in v-|<k>ni(tate)<gb>nione</gb></k> di(vi)ne (et) hu(ma)ne nature ordo v-|niu(er)#.si(tatis) (con)ple(tur) (etc) ut ibid(em) <finis 1>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0016_000008</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 17830</title><description>404v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide alb(er)tu(m) i(n) t(ra)c(tatu) d(e) vi(ri)b(us) a(n)i(m)e exponit illud | de (christ)o q(ui) recte di(citur) fin(is) om(nis) (con)ſu(mp)t(i)o(nis) . q(uonia)m in v-|</w><k><w>ni(tate)</w><gb><w>nione</w></gb></k><w> di(vi)ne (et) hu(ma)ne nature ordo v-|niu(er)ſi(tatis) (con)ple(tur) (etc) ut ibid(em) </w><finis/></p></body></text></TEI>","vide albertum in tractatu de viribus anime exponit illud de christo qui recte dicitur finis omnis conſumptionis . quoniam in v-nitate nione divine et humane nature ordo v-niuerſitatis conpletur etc ut ibidem","0","1","0","","0","0","0","0","293r","","","AN_0001_000136"
"BEL_s_TR_A_0001_294v_$0","TR_A_0001","TX_A0001_000119","","137","22_118_Ps118Beatiinmaculatiinvia_597_Bl294v","<ul>Amb(rosius)</ul> q(ui)cunq(ue) p(ro)p(ri)u(m) cor(pus) #.subegerit | nec e(ius) pa(ssionibus) a(n)i(m)a(m) t(ur)bari #.sua(m) . r(e)ctor | #.sui (con)g(ru)a viuaci(tate) p(er)mi#.s(er)it. is b(e)n(e) re-|gia q(ua)da(m) p(otes)tate #.se cohibens di(citur) eo q(ui) | reg(er)e #.se nou(er)it . (et) arbiter #.sui jur(is) #.sit | ne captiu(us) t(ra)ha(tur) in culpa(m) . nec pre-|ceps fera(tur) jn uiciu(m) . vide #.s(upe)r <ul>jo(annis)</ul> .4. | de <ul>regulo jordanen</ul> #.s(er)m(onem) .430. <sig>Buchstabe B</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0107_000017</id><refsDecl><biblStruct><monogr><title>Jordanus de Quedlinburgo: Sermones de sanctis</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Amb(rosius)</w></underline><w> q(ui)cunq(ue) p(ro)p(ri)u(m) cor(pus) ſubegerit | nec e(ius) pa(ssionibus) a(n)i(m)a(m) t(ur)bari ſua(m) . r(e)ctor | ſui (con)g(ru)a viuaci(tate) p(er)miſ(er)it. is b(e)n(e) re-|gia q(ua)da(m) p(otes)tate ſe cohibens di(citur) eo q(ui) | reg(er)e ſe nou(er)it . (et) arbiter ſui jur(is) ſit | ne captiu(us) t(ra)ha(tur) in culpa(m) . nec pre-|ceps fera(tur) jn uiciu(m) . vide ſ(upe)r </w><underline><w>jo(annis)</w></underline><w> .4. | de </w><underline><w>regulo jordanen</w></underline><w> ſ(er)m(onem) .430. </w><symbol type=""letter"" desc=""B""><w>B</w></symbol></p></body></text></TEI>","Ambrosius quicunque proprium corpus ſubegerit nec eius passionibus animam turbari ſuam . rector ſui congrua viuacitate permiſerit. is bene re-gia quadam potestate ſe cohibens dicitur eo qui regere ſe nouerit . et arbiter ſui juris ſit ne captiuus trahatur in culpam . nec pre-ceps feratur jn uicium . vide ſuper joannis .4. de regulo jordanen ſermonem .430. Buchstabe B","0","1","0","","0","0","0","0","294v","","","AN_0001_000137"
"BEL_t_TR_A_0001_24r_$0","TR_A_0001","TX_A0001_000015","","52","22_14_Ps14Dominequishabitabitintabernaculotuo_52_Bl24r","ad p(ri)mas le(gitur) d(omi)nic(is) dieb(us) / vide (con)-|formi a #.sen#.s(us) p(rius) ps(almum) .14. d(omi)ne q(uis) h(ab)itab(it).","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0002_000001</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3559</title><description>24r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad p(ri)mas le(gitur) d(omi)nic(is) dieb(us) / vide (con)-|formi a ſenſ(us) p(rius) ps(almum) .14. d(omi)ne q(uis) h(ab)itab(it).</w></p></body></text></TEI>","ad primas legitur dominicis diebus / vide con-formi a ſenſus prius psalmum .14. domine quis habitabit.","1","0","0","","0","0","0","0","24r","","",""
"BEL_t_TR_A_0001_46v_$0","TR_A_0001","TX_A0001_000024","","97","22_23_Ps23Dominiestterraetplenitudoeius_97_Bl46v","(et) h(ic) p(ostea) ps(almum) .23. d(omini) e(st) t(er)ra . (etc)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0002_000002</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3559</title><description>46v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>(et) h(ic) p(ostea) ps(almum) .23. d(omini) e(st) t(er)ra . (etc)</w></p></body></text></TEI>","et hic postea psalmum .23. domini est terra . etc","1","0","0","","0","0","0","0","46v","","",""
"BEL_t_TR_A_0001_144r_$0","TR_A_0001","TX_A0001_000068","","294","22_67_Ps67Exurgatdeusetdissipenturinimicieius_294_Bl144r","<sig>Kreis mit Kreuz</sig> T(ra)n#.spo#.sita e(st) hec illuc in p(er)tinens p(ro)#.sa p(re)ced(r)e d(ebet) | carta 144. v(er)#.su q(ui) incipit Cantate deo p#.salmum.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0002_000003</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3559</title><description>144r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""KreismitKreuz""/><w> T(ra)nſpoſita e(st) hec illuc in p(er)tinens p(ro)ſa p(re)ced(r)e d(ebet) | carta 144. v(er)ſu q(ui) incipit Cantate deo pſalmum.</w></p></body></text></TEI>","Kreis mit Kreuz Tranſpoſita est hec illuc in pertinens proſa precedre debet carta 144. verſu qui incipit Cantate deo pſalmum.","1","0","0","","0","0","0","0","144r","","",""
"BEL_t_TR_A_0001_146v_$0","TR_A_0001","TX_A0001_000068","","299","22_67_Ps67Exurgatdeusetdissipenturinimicieius_299_Bl146v","<sig>Kreis mit Kreuz</sig> glo(ria) #.s(upe)r hunc v(er)#.su(m) #.se(quitur) p(ostea) a k(arta) 147 | in v(er)#.su b(e)n(e)d(i)ct(us) d(ominus) die q(uo)ttidie.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0002_000004</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3559</title><description>146v</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""KreismitKreuz""/><w> glo(ria) ſ(upe)r hunc v(er)ſu(m) ſe(quitur) p(ostea) a k(arta) 147 | in v(er)ſu b(e)n(e)d(i)ct(us) d(ominus) die q(uo)ttidie.</w></p></body></text></TEI>","Kreis mit Kreuz gloria ſuper hunc verſum ſequitur postea a karta 147 in verſu benedictus dominus die quottidie.","1","0","0","","0","0","0","0","146v","","",""
"BEL_t_TR_A_0001_204r_$0","TR_A_0001","TX_A0001_000089","","416","22_88_Ps88Misericordiasdominiineternumcantabo_416_Bl204r","<sig>Raute</sig> vide infra reliq(u)as.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0002_000005</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 3559</title><description>204r</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""Raute""/><w> vide infra reliq(u)as.</w></p></body></text></TEI>","Raute vide infra reliquas.","1","0","0","","0","0","0","0","204r","","",""
"BEL_s_TR_A_0002_IIrr_II_$0","TR_A_0002","TX_A0002_000002","","6","29_1_SigmundGossembrotNotizen_4_BlIIr"," ſufficiente(m) h(uius) hÿſtorie ſcolaſtice tabula(m) (secundum) ordine(m) alphabeti p(er) nu(merum) et q(uo)ttas rub(ri)ca(rum) toti(us) libri vide cu(m) | johannjt(is) v(ir)id(is) inſule arg(e)ntine jn p(ri)mo banco retro ianua(m) p(ar)iete affixo <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_y_0028_000001</id><refsDecl><biblStruct><monogr><title>Petrus Comestor: Historia scholastica, Tabelle</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w> ſufficiente(m) h(uius) hÿſtorie ſcolaſtice tabula(m) (secundum) ordine(m) alphabeti p(er) nu(merum) et q(uo)ttas rub(ri)ca(rum) toti(us) libri vide cu(m) | johannjt(is) v(ir)id(is) inſule arg(e)ntine jn p(ri)mo banco retro ianua(m) p(ar)iete affixo </w></p></body></text></TEI>","ſufficientem huius hÿſtorie ſcolaſtice tabulam secundum ordinem alphabeti per numerum et quottas rubricarum totius libri vide cum johannjtis viridis inſule argentine jn primo banco retro ianuam pariete affixo","0","1","0","","0","0","0","0","IIr","","","AN_0002_000006"
"BEL_s_TR_A_0002_Vrbr_V_b_$0","TR_A_0002","TX_A0002_000003","","9","29_2_Inhaltsverzeichnis_10_BlVr","Se(quitur) Tabula jn joſue | (et) ſeq(uentes) lib(ro)s p(ostea) a k(arta) . 10<frag>7</frag>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_z_0001_000002</id><refsDecl><biblStruct><monogr><title>München, Bayerische Staatsbibliothek, Clm 17834</title><description>106va</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Se(quitur) Tabula jn joſue | (et) ſeq(uentes) lib(ro)s p(ostea) a k(arta) . 10</w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">7</supplied></gap></p></body></text></TEI>","Sequitur Tabula jn joſue et ſequentes libros postea a karta . 107","0","1","0","b","0","0","0","0","Vrb","","","AN_0002_000009"
"BEL_s_TR_A_0002_6v_a_$0","TR_A_0002","TX_A0002_000004","","13","29_3_PetrusComestorHistoriaScholastica_23_Bl6v","<k>12(m)<gb>xi(m)</gb></k> ca(pitulum) h(ic) <del>2</del> (est) | 2(m) in geniſi biblie","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000001</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Secundum capitulum in Genisi</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><k><w>12(m)</w><gb><w>xi(m)</w></gb></k><w> ca(pitulum) h(ic) </w><del><w>2</w></del><w> (est) | 2(m) in geniſi biblie</w></p></body></text></TEI>","12m xim capitulum hic 2 est 2m in geniſi biblie","0","1","0","a","0","0","0","0","6va","","","AN_0002_000013"
"BEL_s_TR_A_0002_10r_b_$0","TR_A_0002","TX_A0002_000004","","14","29_3_PetrusComestorHistoriaScholastica_30_Bl10r","viceſi(mum) <add>p(rimum)</add> ca(pitulum) hic ſ(ed) in | geniſi e(st) t(er)ciu(m)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000002</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Tercium  in genisi</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>viceſi(mum) </w><add><w>p(rimum)</w></add><w> ca(pitulum) hic ſ(ed) in | geniſi e(st) t(er)ciu(m)</w></p></body></text></TEI>","viceſimum primum capitulum hic ſed in geniſi est tercium","0","1","0","b","0","0","0","0","10rb","","","AN_0002_000014"
"BEL_s_TR_A_0002_12v_a_$0","TR_A_0002","TX_A0002_000004","","15","29_3_PetrusComestorHistoriaScholastica_35_Bl12v","<ul>Ca(pitulum) <k>25(m)<gb>26(m)</gb></k></ul> ſ(ed) i(n) biblia | (est) 4(m) ca(pitulum)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000003</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>In biblia 4 capitulum</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Ca(pitulum) </w><k><w>25(m)</w><gb><w>26(m)</w></gb></k></underline><w> ſ(ed) i(n) biblia | (est) 4(m) ca(pitulum)</w></p></body></text></TEI>","Capitulum 25m 26m ſed in biblia est 4m capitulum","0","1","0","a","0","0","0","0","12va","","","AN_0002_000015"
"BEL_s_TR_A_0002_13v_a_$0","TR_A_0002","TX_A0002_000004","","16","29_3_PetrusComestorHistoriaScholastica_37_Bl13v","ad h(oc) (con)ſonat joh(annis) jn apocalipſi | de .7. plag(is) ecc(les)ie / vbi 7(ma) erit | p(er)ſecu(tio) ab anti (christo) /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000078</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Johannes, Apocalypsis</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad h(oc) (con)ſonat joh(annis) jn apocalipſi | de .7. plag(is) ecc(les)ie / vbi 7(ma) erit | p(er)ſecu(tio) ab anti (christo) /</w></p></body></text></TEI>","ad hoc conſonat johannis jn apocalipſi de .7. plagis ecclesie / vbi 7ma erit perſecutio ab anti christo /","0","1","0","a","0","0","0","0","13va","","","AN_0002_000016"
"BEL_s_TR_A_0002_13v_a_$1","TR_A_0002","TX_A0002_000004","","17","29_3_PetrusComestorHistoriaScholastica_37_Bl13v","vide jn t(ra)c(tatu) | de Turco q(ui) bi#.zantiu(m) / (et) t(ra)be#.zun-|tiu(m) jmp(er)ia duo ſibi ſubiugauit | (et) 4(or) reg(na) (et) 200 ci(vitates) (christi)ano(rum) <finis2/> | Et judica(tur) iſſe 6(a) plaga Ecc(les)ie | an(te) ex(tre)mu(m) judi(cium) (etc) ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0133_000001</id><refsDecl><biblStruct><monogr><title>Tractatus de Turco</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide jn t(ra)c(tatu) | de Turco q(ui) biʒantiu(m) / (et) t(ra)beʒun-|tiu(m) jmp(er)ia duo ſibi ſubiugauit | (et) 4(or) reg(na) (et) 200 ci(vitates) (christi)ano(rum) </w><finis-full/><w> | Et judica(tur) iſſe 6(a) plaga Ecc(les)ie | an(te) ex(tre)mu(m) judi(cium) (etc) </w></p></body></text></TEI>","vide jn tractatu de Turco qui biʒantium / et trabeʒun-tium jmperia duo ſibi ſubiugauit et 4or regna et 200 civitates christianorum Et judicatur iſſe 6a plaga Ecclesie ante extremum judicium etc","0","1","0","a","0","0","0","0","13va","","","AN_0002_000017"
